CompanyID,CompanyName,Industry,Region,Revenue_WMA,Revenue_std,Revenue_cv,Revenue_slope,ProfitMargin_WMA,ProfitMargin_std,ProfitMargin_cv,ProfitMargin_slope,MarketCap_WMA,MarketCap_std,MarketCap_cv,MarketCap_slope,GrowthRate_WMA,GrowthRate_std,GrowthRate_cv,GrowthRate_slope,ESG_Overall_WMA,ESG_Overall_std,ESG_Overall_cv,ESG_Overall_slope,PriceToSales,NetIncome,PriceToEarnings,Risk-AdjustedGrowth,Earnings-to-Growth,ESG_Signal-to-Noise,TARGET_SCORE
342,Company_342,Energy,Africa,6894.79,735.22,0.11,-392.53,26.66,5.39,0.2,3.0,23676.51,3661.19,0.15,-2120.53,-4.72,6.71,-1.42,3.51,46.41,1.7,0.04,0.89,3.43,1838.15,12.88,-0.7,-18.31,22.25,50.0
343,Company_343,Finance,Asia,13338.28,817.75,0.06,452.22,12.44,2.8,0.23,-0.69,24403.47,9546.39,0.39,1091.44,3.37,5.33,1.58,-2.42,65.0,2.42,0.04,1.44,1.83,1659.28,14.71,0.63,23.26,36.0,62.62
344,Company_344,Technology,Africa,5832.09,818.52,0.14,492.08,18.53,2.5,0.14,1.24,20895.61,3710.4,0.18,1449.64,10.32,5.36,0.52,2.13,53.76,1.66,0.03,0.93,3.58,1080.69,19.34,1.93,10.04,31.0,58.65
345,Company_345,Consumer Goods,Oceania,766.57,43.92,0.06,14.26,12.13,1.68,0.14,0.83,1400.38,386.92,0.28,-88.02,0.71,6.29,8.9,-2.12,81.94,0.66,0.01,0.33,1.83,92.98,15.06,0.11,133.42,33.0,55.02
346,Company_346,Transportation,Asia,986.57,42.74,0.04,23.33,-6.25,1.41,-0.23,-0.89,1542.51,674.78,0.44,-270.95,4.62,11.09,2.4,-3.9,66.21,1.24,0.02,0.74,1.56,-61.66,-25.02,0.42,-60.05,37.0,31.48
347,Company_347,Technology,Asia,64363.47,14587.64,0.23,9158.26,24.29,1.76,0.07,0.46,391420.31,103724.47,0.26,53829.47,15.81,5.78,0.37,1.28,47.05,0.92,0.02,0.47,6.08,15633.89,25.04,2.74,9.15,23.5,63.29
348,Company_348,Healthcare,Latin America,5404.65,841.33,0.16,523.18,9.73,1.63,0.17,-0.25,10298.43,1980.05,0.19,1056.79,9.89,5.35,0.54,-1.69,53.66,1.87,0.03,1.05,1.91,525.87,19.58,1.85,10.59,35.0,48.75
349,Company_349,Utilities,Europe,1788.79,165.22,0.09,20.27,-4.61,1.03,-0.22,-0.29,3000.85,2739.44,0.91,-916.27,-1.69,11.55,-6.85,-5.53,64.67,2.24,0.03,1.39,1.68,-82.46,-36.39,-0.15,248.7,46.33,59.97
350,Company_350,Utilities,Latin America,3010.67,111.27,0.04,-20.3,14.49,0.99,0.07,-0.46,5309.13,529.79,0.1,-158.84,1.69,8.44,4.99,-1.18,34.36,0.85,0.02,0.27,1.76,436.25,12.17,0.2,60.78,13.5,42.43
351,Company_351,Utilities,Europe,396.95,47.44,0.12,-29.56,9.99,2.19,0.22,-1.19,469.89,140.85,0.3,-65.3,-6.58,2.91,-0.44,-0.63,61.17,1.48,0.02,0.55,1.18,39.66,11.85,-2.26,-5.24,27.5,34.27
352,Company_352,Finance,Asia,2841.75,254.94,0.09,-143.39,12.81,1.18,0.09,-0.52,5205.45,1320.6,0.25,-433.15,-5.04,6.06,-1.2,0.03,62.17,0.85,0.01,0.53,1.83,364.03,14.3,-0.83,-17.19,53.0,37.74
353,Company_353,Finance,Europe,4735.87,1057.21,0.22,667.52,30.44,1.63,0.05,0.03,22560.13,6828.71,0.3,4284.07,16.83,5.52,0.33,-1.82,94.92,0.63,0.01,-0.39,4.76,1441.6,15.65,3.05,5.13,-39.0,50.0
354,Company_354,Manufacturing,Oceania,1826.01,101.75,0.06,16.31,-6.79,6.52,-0.96,-4.0,3748.85,2680.18,0.71,867.38,2.02,10.51,5.2,-2.91,53.36,1.31,0.02,-0.33,2.05,-123.99,-30.24,0.19,-157.32,-16.5,24.6
355,Company_355,Technology,North America,69079.41,10265.14,0.15,6453.02,20.37,2.53,0.12,-0.53,323165.57,45881.42,0.14,-10060.9,10.06,4.1,0.41,-1.74,85.51,2.65,0.03,1.54,4.68,14071.48,22.97,2.45,9.36,51.33,66.04
356,Company_356,Consumer Goods,Europe,1389.11,135.72,0.1,71.6,15.04,0.89,0.06,0.27,3976.67,1156.27,0.29,621.64,4.01,7.67,1.91,-3.29,68.25,0.43,0.01,0.19,2.86,208.92,19.03,0.52,36.41,19.0,64.42
357,Company_357,Transportation,North America,2944.13,448.42,0.15,273.2,12.79,2.95,0.23,-1.37,5250.85,1817.66,0.35,-233.42,11.07,6.9,0.62,4.13,62.68,1.2,0.02,0.12,1.78,376.55,13.94,1.6,8.69,6.0,45.62
358,Company_358,Utilities,Middle East,1672.05,78.87,0.05,-49.58,8.53,0.35,0.04,0.05,1644.61,242.81,0.15,18.49,-2.12,5.81,-2.74,-2.85,49.97,2.77,0.06,1.72,0.98,142.63,11.53,-0.36,-31.6,28.67,27.36
359,Company_359,Consumer Goods,Latin America,1305.43,97.06,0.07,42.53,9.33,1.35,0.15,-0.67,1888.75,663.62,0.35,43.06,1.43,7.3,5.11,-3.32,29.79,0.55,0.02,-0.2,1.45,121.8,15.51,0.2,79.16,-10.0,37.82
360,Company_360,Retail,North America,774.81,56.08,0.07,27.37,-3.96,1.41,-0.36,-0.63,1710.26,909.79,0.53,-432.9,5.19,6.06,1.17,1.61,56.01,3.08,0.05,1.91,2.21,-30.68,-55.74,0.86,-65.08,38.2,35.14
361,Company_361,Energy,Europe,6808.09,358.47,0.05,196.27,-1.95,3.1,-1.59,-0.28,17715.55,11837.61,0.67,2818.7,4.79,7.28,1.52,-1.34,59.93,1.82,0.03,0.92,2.6,-132.76,-133.44,0.66,-202.81,30.67,38.15
362,Company_362,Technology,Africa,3948.67,685.07,0.17,426.97,20.47,2.37,0.12,1.12,18434.39,3785.13,0.21,1441.75,13.58,4.69,0.35,-0.12,40.97,0.87,0.02,0.34,4.67,808.29,22.81,2.9,7.88,17.0,53.83
363,Company_363,Manufacturing,Asia,1417.45,158.62,0.11,92.59,2.85,3.04,1.07,1.9,1330.9,1610.97,1.21,-799.89,5.32,7.2,1.35,-0.78,53.76,1.92,0.04,1.08,0.94,40.4,32.95,0.74,44.59,27.0,30.13
364,Company_364,Utilities,North America,701.18,50.87,0.07,-29.52,13.9,0.91,0.07,0.27,1035.68,221.48,0.21,-126.57,-4.57,5.07,-1.11,-0.86,62.81,1.13,0.02,-0.59,1.48,97.46,10.63,-0.9,-11.79,-29.5,30.06
365,Company_365,Retail,North America,2459.99,264.82,0.11,141.49,5.55,0.51,0.09,-0.11,2125.83,307.62,0.14,160.96,7.46,9.89,1.33,5.19,66.5,1.65,0.02,0.93,0.86,136.53,15.57,0.75,20.64,46.5,44.8
366,Company_366,Manufacturing,Africa,919.25,107.94,0.12,-66.7,5.67,2.46,0.43,1.43,900.61,280.86,0.31,143.71,-6.19,8.99,-1.45,-3.83,22.78,0.49,0.02,0.21,0.98,52.12,17.28,-0.69,-25.1,10.5,27.51
367,Company_367,Utilities,Latin America,1043.34,37.78,0.04,0.99,11.54,0.79,0.07,-0.27,1196.02,204.19,0.17,-61.59,0.9,6.74,7.49,1.35,67.68,1.18,0.02,0.69,1.15,120.4,9.93,0.13,74.39,34.5,57.22
368,Company_368,Finance,Europe,4585.3,438.71,0.1,271.08,19.99,1.65,0.08,0.49,14315.1,4839.12,0.34,1722.75,6.07,4.02,0.66,1.07,80.97,2.46,0.03,1.52,3.12,916.6,15.62,1.51,10.34,50.67,67.32
369,Company_369,Utilities,Europe,1370.89,162.66,0.12,98.14,2.79,0.73,0.26,-0.17,387.56,67.87,0.18,-19.77,5.93,7.71,1.3,0.88,64.83,2.78,0.04,1.67,0.28,38.25,10.13,0.77,13.17,41.75,31.9
370,Company_370,Technology,Middle East,6065.91,1471.51,0.24,921.68,7.18,1.39,0.19,-0.24,10519.21,3115.02,0.3,1597.82,19.34,3.56,0.18,0.42,59.06,1.52,0.03,0.93,1.73,435.53,24.15,5.43,4.45,31.0,41.9
371,Company_371,Retail,Middle East,1100.53,74.53,0.07,46.39,-0.33,1.35,-4.12,-0.82,2257.49,1558.45,0.69,934.19,4.04,2.11,0.52,-0.42,46.09,0.98,0.02,0.31,2.05,-3.63,-621.6,1.91,-324.65,15.5,18.86
372,Company_372,Energy,Latin America,14781.66,3671.96,0.25,2288.19,15.04,5.7,0.38,-3.57,27715.1,10284.09,0.37,-3099.81,20.11,5.9,0.29,-0.91,61.13,1.49,0.02,0.86,1.87,2223.16,12.47,3.41,3.66,43.0,52.66
373,Company_373,Energy,Africa,11211.33,1345.93,0.12,776.65,19.57,2.74,0.14,-0.43,31082.67,10753.43,0.35,-388.81,9.49,9.52,1.0,-0.86,51.27,0.29,0.01,-0.13,2.77,2194.06,14.17,1.0,14.21,-13.0,53.55
374,Company_374,Healthcare,Africa,9424.11,745.43,0.08,267.31,25.77,2.67,0.1,0.85,50549.16,14203.7,0.28,4609.41,1.49,11.42,7.65,-4.39,24.51,1.2,0.05,0.61,5.36,2428.59,20.81,0.13,159.53,12.2,67.58
375,Company_375,Transportation,Middle East,364.63,26.16,0.07,-0.04,2.67,1.5,0.56,-0.86,129.77,95.92,0.74,-40.04,-0.83,12.23,-14.67,-3.11,19.52,0.31,0.02,-0.09,0.36,9.74,13.33,-0.07,-196.41,-4.5,22.4
376,Company_376,Technology,Oceania,1694.06,118.75,0.07,66.39,12.74,1.91,0.15,-0.81,6340.27,874.58,0.14,344.81,2.38,5.03,2.11,-0.54,89.95,1.84,0.02,0.95,3.74,215.82,29.38,0.47,62.09,47.5,73.81
377,Company_377,Consumer Goods,Europe,4750.06,458.06,0.1,266.46,14.52,2.64,0.18,1.56,11364.22,4121.41,0.36,1467.84,5.24,5.84,1.11,-2.55,49.22,0.97,0.02,0.57,2.39,689.71,16.48,0.9,18.36,28.5,59.2
378,Company_378,Technology,Oceania,2184.39,298.69,0.14,180.64,32.54,1.42,0.04,0.66,22743.29,3785.82,0.17,2356.97,10.93,5.69,0.52,1.55,92.93,1.37,0.01,0.79,10.41,710.8,32.0,1.92,16.66,79.0,73.2
379,Company_379,Manufacturing,Africa,3482.4,157.39,0.05,97.92,5.45,1.29,0.24,0.25,3377.02,1391.75,0.41,458.79,2.96,3.37,1.14,-1.65,46.7,2.48,0.05,1.5,0.97,189.79,17.79,0.88,20.26,30.0,41.96
380,Company_380,Retail,Europe,661.48,86.6,0.13,50.97,7.82,1.0,0.13,0.03,842.46,137.45,0.16,-25.65,9.21,6.82,0.74,2.08,92.05,0.66,0.01,0.13,1.27,51.73,16.29,1.35,12.06,13.0,33.9
381,Company_381,Utilities,Oceania,2797.54,83.13,0.03,48.12,4.07,1.31,0.32,-0.76,1327.45,304.62,0.23,-182.68,1.48,5.55,3.75,2.97,54.52,0.97,0.02,0.36,0.47,113.86,11.66,0.27,43.72,18.0,33.22
382,Company_382,Energy,Asia,5366.48,184.62,0.03,91.68,-0.41,3.33,-8.05,-1.79,5199.45,3408.1,0.66,1549.34,2.91,5.33,1.83,-1.9,64.25,0.64,0.01,0.29,0.97,-22.0,-236.31,0.55,-432.83,29.0,20.84
383,Company_383,Energy,Middle East,4774.12,645.28,0.14,396.6,41.25,4.63,0.11,1.7,23267.95,9691.24,0.42,1515.34,10.27,5.74,0.56,0.76,24.39,1.29,0.05,0.65,4.87,1969.32,11.82,1.79,6.6,13.0,50.0
384,Company_384,Healthcare,Oceania,10854.93,1041.29,0.1,619.09,17.43,2.34,0.13,-0.31,25604.79,11774.39,0.46,-6206.54,7.99,9.7,1.22,-2.21,58.33,2.27,0.04,1.4,2.36,1892.01,13.53,0.82,16.43,35.0,59.25
385,Company_385,Transportation,Oceania,355.51,66.14,0.19,-35.81,3.86,1.74,0.45,-0.3,172.06,86.65,0.5,-28.92,-11.19,11.43,-1.02,-6.08,33.09,1.11,0.03,0.67,0.48,13.72,12.54,-0.98,-12.81,22.33,22.34
386,Company_386,Utilities,Asia,2444.3,157.22,0.06,89.85,5.58,0.89,0.16,-0.36,1562.4,351.65,0.23,17.97,2.36,5.39,2.28,0.15,60.17,1.42,0.02,0.76,0.64,136.39,11.46,0.44,26.16,38.0,53.05
387,Company_387,Consumer Goods,Europe,1653.32,280.81,0.17,170.16,14.97,1.71,0.11,1.07,3658.09,1137.62,0.31,627.85,12.89,8.42,0.65,1.61,59.85,1.57,0.03,0.74,2.21,247.5,14.78,1.53,9.65,24.67,44.92
388,Company_388,Manufacturing,Middle East,739.68,64.74,0.09,-11.46,6.35,1.76,0.28,-0.64,788.31,458.47,0.58,-182.11,-4.35,10.93,-2.51,-5.27,51.66,1.99,0.04,1.23,1.07,46.97,16.78,-0.4,-42.17,30.75,28.99
389,Company_389,Energy,Middle East,6442.56,831.93,0.13,-333.66,13.7,6.67,0.49,-4.02,11274.84,10524.42,0.93,-6442.56,-3.31,14.68,-4.44,4.28,31.18,1.56,0.05,0.93,1.75,882.63,12.77,-0.23,-56.65,18.6,38.77
390,Company_390,Energy,Asia,2843.49,1032.84,0.36,-610.09,45.35,5.38,0.12,3.38,17982.62,5005.82,0.28,-2620.11,-11.66,13.72,-1.18,-0.45,27.59,0.65,0.02,-0.19,6.32,1289.52,13.95,-0.85,-16.41,-9.5,49.95
391,Company_391,Retail,Oceania,961.55,31.88,0.03,15.5,1.01,1.77,1.75,-0.86,1483.97,1585.65,1.07,697.22,2.01,3.88,1.94,1.69,46.61,0.61,0.01,0.11,1.54,9.71,152.8,0.52,294.96,11.0,39.46
392,Company_392,Consumer Goods,Latin America,2111.79,118.23,0.06,68.35,13.08,1.12,0.09,0.3,5009.79,1156.83,0.23,-113.48,3.47,4.59,1.32,-0.23,26.94,1.04,0.04,0.6,2.37,276.22,18.14,0.76,23.99,15.0,49.16
393,Company_393,Transportation,North America,939.77,177.56,0.19,108.97,1.34,2.98,2.22,1.32,896.42,1307.57,1.46,-138.12,13.12,8.68,0.66,0.09,79.68,0.69,0.01,0.36,0.95,12.59,71.18,1.51,47.09,36.0,48.24
394,Company_394,Transportation,Oceania,2302.67,292.01,0.13,183.56,1.84,1.68,0.91,-0.93,3375.87,3533.03,1.05,1534.76,8.35,2.89,0.35,1.33,53.71,1.85,0.03,0.98,1.47,42.37,79.68,2.89,27.58,32.67,41.49
395,Company_395,Consumer Goods,North America,2549.39,325.61,0.13,202.73,14.28,1.45,0.1,-0.66,5594.65,1014.36,0.18,-118.66,8.49,5.62,0.66,-3.41,49.43,1.1,0.02,0.04,2.19,364.05,15.37,1.51,10.17,2.0,43.26
396,Company_396,Finance,North America,16723.76,1569.45,0.09,933.06,12.57,2.2,0.18,1.36,21817.98,2143.81,0.1,151.32,4.84,8.26,1.71,1.14,77.5,1.68,0.02,0.99,1.3,2102.18,10.38,0.59,17.71,49.5,45.97
397,Company_397,Consumer Goods,Latin America,6988.99,1249.35,0.18,732.28,9.46,2.17,0.23,0.99,11820.05,5072.8,0.43,2648.95,12.11,15.25,1.26,7.67,35.18,1.3,0.04,0.78,1.69,661.16,17.88,0.79,22.51,19.5,45.79
398,Company_398,Finance,Latin America,1617.61,257.08,0.16,157.52,9.9,1.64,0.17,-0.66,2474.45,655.15,0.26,103.52,12.44,7.17,0.58,0.72,69.29,1.13,0.02,-0.7,1.53,160.14,15.45,1.74,8.91,-35.0,39.51
399,Company_399,Energy,North America,22242.94,5487.29,0.25,3466.98,21.13,6.7,0.32,3.59,67181.84,42521.57,0.63,24851.25,18.11,4.46,0.25,-1.19,64.69,1.93,0.03,1.15,3.02,4699.93,14.29,4.06,3.52,38.33,61.35
400,Company_400,Manufacturing,Africa,715.55,79.42,0.11,-47.77,-7.85,1.6,-0.2,-0.88,1602.28,1192.07,0.74,-183.36,-4.71,6.42,-1.36,-1.36,48.09,2.17,0.05,1.34,2.24,-56.17,-28.53,-0.73,38.88,26.8,49.4
401,Company_401,Energy,Europe,3218.09,317.24,0.1,-163.58,7.53,4.94,0.66,-2.21,2623.03,2262.87,0.86,-1167.61,-6.47,6.44,-1.0,-2.69,63.35,0.83,0.01,0.26,0.82,242.32,10.82,-1.0,-10.77,26.0,23.69
402,Company_402,Technology,Asia,1653.87,119.3,0.07,28.4,21.73,0.52,0.02,-0.02,9477.53,1290.98,0.14,49.7,2.63,11.64,4.43,-2.93,30.62,1.22,0.04,0.66,5.73,359.39,26.37,0.23,116.72,16.5,70.64
403,Company_403,Retail,Middle East,7149.26,1963.56,0.27,1176.51,-2.41,1.56,-0.65,0.88,25850.53,12496.13,0.48,6289.63,22.87,11.08,0.48,5.02,57.19,2.56,0.04,1.55,3.62,-172.3,-150.03,2.06,-72.69,38.75,35.48
404,Company_404,Healthcare,Middle East,2959.69,318.97,0.11,163.01,1.96,1.02,0.52,0.3,1299.99,922.57,0.71,325.55,9.21,9.3,1.01,2.33,54.0,1.15,0.02,0.66,0.44,58.01,22.41,0.99,22.63,33.0,42.31
405,Company_405,Finance,Europe,3621.3,286.38,0.08,161.46,15.05,1.34,0.09,-0.04,7389.93,2327.63,0.31,408.05,3.64,4.82,1.32,-2.16,89.05,0.98,0.01,-0.1,2.04,545.01,13.56,0.76,17.95,-10.0,47.91
406,Company_406,Utilities,Asia,417.35,16.16,0.04,-4.6,13.33,1.63,0.12,0.19,661.29,65.71,0.1,-32.41,0.41,4.2,10.33,1.39,50.28,2.11,0.04,1.29,1.58,55.63,11.89,0.1,121.77,32.25,51.05
407,Company_407,Healthcare,North America,540.97,27.69,0.05,8.36,12.91,1.02,0.08,0.44,1477.09,477.7,0.32,279.23,3.11,6.25,2.01,1.28,64.64,2.66,0.04,1.5,2.73,69.84,21.15,0.5,42.5,37.5,67.74
408,Company_408,Retail,Asia,1473.53,131.45,0.09,79.22,7.08,1.05,0.15,0.06,1596.37,448.42,0.28,136.01,5.34,6.07,1.14,-2.13,69.17,1.77,0.03,1.1,1.08,104.33,15.3,0.88,17.39,36.67,46.48
409,Company_409,Healthcare,Europe,39802.3,7135.2,0.18,4476.84,16.22,2.77,0.17,0.93,77234.01,17931.91,0.23,9653.96,13.96,6.21,0.44,-1.86,60.43,1.68,0.03,-1.0,1.94,6455.93,11.96,2.25,5.32,-33.33,42.88
410,Company_410,Manufacturing,Africa,3161.87,168.2,0.05,36.16,13.84,0.65,0.05,-0.36,7566.93,1618.81,0.21,-12.34,-0.03,6.14,-230.25,-2.68,32.26,0.64,0.02,0.33,2.39,437.6,17.29,-0.0,-3539.05,16.5,39.81
411,Company_411,Healthcare,Africa,7396.73,2069.45,0.28,1297.87,15.83,3.14,0.2,1.54,24597.97,14423.55,0.59,8391.47,22.4,4.87,0.22,1.41,60.27,1.08,0.02,0.65,3.33,1170.9,21.01,4.6,4.57,32.5,57.28
412,Company_412,Energy,Latin America,23814.25,5616.09,0.24,3491.81,8.54,2.91,0.34,-0.33,24539.31,12963.19,0.53,-118.84,18.04,8.58,0.48,3.99,43.98,1.35,0.03,0.57,1.03,2033.74,12.07,2.1,5.74,19.0,35.07
413,Company_413,Consumer Goods,North America,2791.82,610.57,0.22,377.61,10.6,0.75,0.07,-0.15,5856.96,1838.7,0.31,946.05,13.43,12.19,0.91,0.8,69.13,3.63,0.05,2.24,2.1,295.93,19.79,1.1,17.96,44.8,58.46
414,Company_414,Retail,Oceania,355.61,23.17,0.07,11.95,0.57,0.83,1.46,0.28,249.57,678.03,2.72,-142.87,2.2,6.33,2.88,-0.93,61.17,1.31,0.02,0.58,0.7,2.03,123.12,0.35,354.26,29.0,36.24
415,Company_415,Energy,North America,2261.2,145.25,0.06,78.57,-0.98,3.01,-3.07,-1.59,5332.6,4425.51,0.83,2435.13,1.92,6.76,3.52,0.75,48.15,2.18,0.05,1.37,2.36,-22.16,-240.64,0.28,-847.27,27.4,31.73
416,Company_416,Healthcare,Middle East,2879.73,339.18,0.12,198.5,-0.45,2.23,-4.91,0.97,3165.45,3610.88,1.14,-1915.04,5.54,9.35,1.69,0.72,59.31,2.32,0.04,1.45,1.1,-12.96,-244.27,0.59,-412.26,36.25,30.03
417,Company_417,Transportation,Middle East,436.87,90.98,0.21,49.96,5.98,3.11,0.52,1.68,419.05,244.51,0.58,142.18,16.07,14.02,0.87,7.81,22.32,3.41,0.15,2.13,0.96,26.12,16.04,1.15,13.99,14.2,30.05
418,Company_418,Manufacturing,Oceania,886.13,90.4,0.1,-56.42,5.37,0.72,0.13,-0.14,784.91,218.62,0.28,-1.24,-4.79,6.97,-1.45,-2.57,67.37,1.26,0.02,0.77,0.89,47.59,16.49,-0.69,-24.0,38.5,34.29
419,Company_419,Healthcare,North America,2562.9,53.01,0.02,18.87,1.77,3.49,1.97,-2.06,4493.27,4233.24,0.94,1639.54,0.01,2.91,437.01,0.07,50.35,1.31,0.03,0.82,1.75,45.36,99.05,0.0,28823.76,27.33,45.4
420,Company_420,Manufacturing,Africa,2537.86,356.52,0.14,208.26,7.35,1.36,0.19,-0.68,3650.09,824.69,0.23,154.22,9.71,12.33,1.27,0.37,46.38,1.68,0.04,0.99,1.44,186.53,19.57,0.79,24.85,24.75,47.61
421,Company_421,Retail,Africa,1271.3,103.35,0.08,56.79,3.13,0.89,0.29,-0.4,826.45,247.17,0.3,6.34,4.67,8.12,1.74,0.86,76.61,3.46,0.05,2.18,0.65,39.79,20.77,0.58,36.11,43.6,50.0
422,Company_422,Energy,Europe,2709.79,576.16,0.21,-357.83,5.77,4.31,0.75,-2.53,2385.93,2571.74,1.08,-1432.16,-11.34,5.95,-0.52,0.63,81.83,1.88,0.02,1.15,0.88,156.35,15.26,-1.91,-8.01,57.5,41.22
423,Company_423,Healthcare,Oceania,5451.53,62.07,0.01,18.44,13.0,2.3,0.18,-1.02,12361.21,5222.67,0.42,-2061.23,1.37,8.66,6.31,-4.33,65.27,1.98,0.03,1.07,2.27,708.7,17.44,0.16,110.25,35.67,63.79
424,Company_424,Finance,Europe,17996.29,2854.59,0.16,1793.8,10.13,0.63,0.06,0.19,27593.97,10722.34,0.39,5643.61,12.23,5.25,0.43,-2.23,87.65,0.54,0.01,0.19,1.53,1823.02,15.14,2.33,6.5,19.0,40.41
425,Company_425,Consumer Goods,Middle East,4726.36,267.67,0.06,113.94,14.33,0.62,0.04,-0.16,12299.52,3391.56,0.28,552.0,2.55,9.97,3.9,5.21,62.94,1.13,0.02,0.06,2.6,677.29,18.16,0.26,71.0,3.0,54.45
426,Company_426,Transportation,Middle East,2020.7,370.19,0.18,226.83,23.47,4.28,0.18,2.6,6372.18,1416.18,0.22,590.91,12.93,9.03,0.7,2.26,31.45,2.75,0.09,1.67,3.15,474.26,13.44,1.43,9.38,18.56,52.66
427,Company_427,Manufacturing,Asia,1010.06,99.86,0.1,52.08,8.75,2.86,0.33,-1.24,1732.92,505.02,0.29,-26.25,4.4,8.8,2.0,-3.57,44.67,0.56,0.01,0.07,1.72,88.38,19.61,0.5,39.22,7.0,32.73
428,Company_428,Manufacturing,Oceania,5650.08,651.98,0.12,404.4,-5.79,2.25,-0.39,-1.06,15923.48,7853.79,0.49,3484.98,7.37,5.07,0.69,-0.73,67.47,1.67,0.02,0.74,2.82,-327.14,-48.67,1.45,-33.48,37.0,32.46
429,Company_429,Finance,North America,756.63,54.0,0.07,-33.94,8.09,1.04,0.13,0.5,804.91,233.66,0.29,91.21,-4.27,2.42,-0.57,-1.15,82.6,0.55,0.01,0.12,1.06,61.21,13.15,-1.76,-7.45,12.0,28.99
430,Company_430,Healthcare,Oceania,14805.67,3381.08,0.23,2133.65,6.87,1.55,0.23,-0.44,19152.49,4747.46,0.25,851.11,16.35,4.63,0.28,0.38,74.26,0.73,0.01,0.45,1.29,1017.15,18.83,3.53,5.33,45.0,37.64
431,Company_431,Consumer Goods,Asia,858.93,171.67,0.2,104.78,12.74,1.76,0.14,1.05,1603.93,537.38,0.34,327.4,16.25,7.42,0.46,1.24,73.45,1.36,0.02,0.74,1.87,109.43,14.66,2.19,6.69,37.0,45.11
432,Company_432,Technology,North America,531.22,89.17,0.17,55.32,23.54,2.39,0.1,1.47,3369.68,1632.01,0.48,953.61,12.43,9.04,0.73,-3.05,70.58,0.87,0.01,0.12,6.34,125.05,26.95,1.38,19.6,12.0,60.33
433,Company_433,Retail,Middle East,8940.07,2119.8,0.24,1333.58,11.45,2.0,0.18,1.12,19392.6,7096.67,0.37,4172.76,18.33,6.04,0.33,-2.2,39.86,1.03,0.03,-0.57,2.17,1023.64,18.94,3.03,6.24,-19.0,43.63
434,Company_434,Transportation,Latin America,844.54,181.86,0.22,112.71,5.71,2.17,0.38,-1.0,727.55,349.64,0.48,-40.94,16.95,4.7,0.28,2.14,54.99,2.3,0.04,1.37,0.86,48.22,15.09,3.61,4.18,34.25,33.99
435,Company_435,Retail,Middle East,2460.1,390.81,0.16,231.27,15.21,1.85,0.12,0.98,5406.48,1227.82,0.23,583.92,11.83,12.75,1.08,-1.73,24.91,1.31,0.05,0.79,2.2,374.18,14.45,0.93,15.57,15.8,49.79
436,Company_436,Finance,Latin America,2382.69,172.93,0.07,106.48,21.71,2.18,0.1,1.03,4938.55,1037.55,0.21,411.95,3.75,6.09,1.62,1.76,65.17,1.35,0.02,0.77,2.07,517.28,9.55,0.62,15.5,38.5,56.57
437,Company_437,Technology,Africa,1065.36,105.12,0.1,66.42,18.52,1.81,0.1,-1.11,4994.39,1278.69,0.26,-354.37,6.29,1.34,0.21,-0.1,53.1,1.26,0.02,0.75,4.69,197.3,25.31,4.69,5.39,37.5,62.84
438,Company_438,Transportation,Asia,1738.47,335.04,0.19,204.59,17.73,2.39,0.14,0.89,4736.93,1847.15,0.39,1138.31,12.25,12.52,1.02,-1.15,38.2,1.0,0.03,0.3,2.72,308.23,15.37,0.98,15.71,10.0,55.43
439,Company_439,Utilities,North America,949.71,98.89,0.1,56.71,8.19,1.01,0.12,-0.61,763.39,152.18,0.2,-26.6,7.97,5.64,0.71,1.57,83.32,1.85,0.02,1.11,0.8,77.78,9.81,1.41,6.95,55.5,36.73
440,Company_440,Retail,Oceania,685.68,16.91,0.02,-2.4,3.8,1.45,0.38,0.63,466.53,192.73,0.41,70.1,0.61,4.19,6.91,1.75,54.18,0.86,0.02,0.42,0.68,26.06,17.91,0.15,122.99,21.0,40.42
441,Company_441,Finance,North America,995.35,71.27,0.07,-43.04,13.57,1.14,0.08,-0.38,1856.76,605.23,0.33,-129.54,-4.13,4.8,-1.16,-1.63,71.62,1.29,0.02,0.72,1.87,135.07,13.75,-0.86,-15.98,36.0,39.86
442,Company_442,Consumer Goods,Latin America,2141.93,191.37,0.09,116.26,8.46,0.47,0.06,-0.15,3176.18,857.75,0.27,248.04,6.19,6.49,1.05,-1.49,52.9,0.61,0.01,-0.09,1.48,181.21,17.53,0.95,18.38,-9.0,39.22
443,Company_443,Consumer Goods,Oceania,1148.85,81.88,0.07,-46.79,22.65,2.63,0.12,1.34,4229.56,1567.24,0.37,351.81,-4.59,5.94,-1.3,0.53,52.54,1.48,0.03,0.9,3.68,260.21,16.25,-0.77,-21.03,30.0,50.0
444,Company_444,Finance,Europe,6863.57,658.37,0.1,385.06,7.49,1.21,0.16,0.31,7138.73,2321.84,0.33,-237.02,6.3,7.07,1.12,-3.75,91.85,0.52,0.01,0.32,1.04,514.08,13.89,0.89,15.58,32.0,45.51
445,Company_445,Finance,Europe,11940.13,905.27,0.08,-255.26,24.41,2.53,0.1,1.27,41588.05,10250.93,0.25,268.91,-3.23,9.07,-2.81,-4.33,78.42,0.34,0.0,-0.21,3.48,2914.59,14.27,-0.36,-40.07,-inf,46.96
